 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12
1879	1330.477	960.941	1231.100	1052.130	892.018	802.585	982.938	2086.783	1730.975	1665.259	1067.047	1579.243
1880	1373.227	968.765	1240.650	1020.056	882.963	765.341	936.375	2114.650	1684.025	1948.111	1140.372	1586.649
1881	1243.455	890.588	1174.225	972.315	785.963	736.073	878.594	2075.500	1592.025	1723.963	1080.349	1527.595
1882	1332.591	955.941	1150.125	928.778	1413.944	726.049	830.094	1915.033	1758.000	1633.259	1025.419	1481.622
1883	1541.955	1078.078	1100.550	918.278	2021.556	720.195	845.625	1816.250	2054.175	1458.889	959.326	1470.405
1884	1358.591	982.000	1025.050	829.111	2069.759	671.659	765.188	1777.333	1946.100	1203.037	836.209	1297.838
1885	1256.068	947.333	1057.175	798.000	2111.074	661.610	763.281	1745.617	1848.975	1175.704	774.884	1285.541
1886	1166.432	897.000	1002.650	756.778	1968.204	591.317	669.625	1806.950	1719.050	983.741	664.860	1336.405
1887	1346.909	938.275	1052.575	763.685	2498.500	618.268	718.531	1782.633	1651.425	917.482	683.465	1338.270
1888	1328.705	905.863	1066.425	749.963	2725.463	652.610	750.812	1765.450	1544.875	831.222	702.047	1327.838
1889	1209.500	901.137	1058.000	722.889	2577.315	630.781	733.562	1690.867	1553.850	761.778	664.349	1296.351
1890	1100.295	883.510	1075.425	742.815	2402.315	625.878	728.156	1648.650	1536.200	695.222	685.442	1317.405
1891	1019.955	878.824	1084.675	731.500	2159.981	610.000	700.594	1555.933	1582.025	654.074	682.884	1339.486
1892	937.409	832.608	1033.400	743.463	2004.093	602.463	693.062	1489.783	1472.075	629.926	628.349	1298.595
1893	901.568	818.216	1019.925	702.982	1811.593	568.463	692.219	1458.867	1375.175	566.778	592.070	1286.541
1894	866.295	833.412	1012.625	738.296	1701.204	593.439	676.438	1417.600	1319.075	549.407	592.860	1287.486
1895	905.318	843.706	1055.250	866.000	1631.241	611.317	685.375	1415.667	1310.200	522.889	600.535	1300.541
1896	864.432	847.020	1061.775	960.296	1487.352	590.829	693.938	1363.250	1294.825	524.741	629.837	1333.378
1897	934.205	936.569	1116.825	921.241	1428.722	709.073	718.938	1979.533	1394.825	569.370	682.674	1396.865
1898	1086.591	1007.980	1355.950	972.111	1371.056	799.171	778.812	2871.650	1537.125	754.889	882.349	1560.216
1899	1065.773	952.255	1354.050	922.796	1229.185	811.366	727.938	2780.517	1369.075	790.518	881.721	1493.703
1900	1099.295	880.902	1273.800	844.704	1073.519	737.585	681.344	2581.900	1225.775	805.593	802.209	1401.892
1901	1068.750	877.745	1173.575	819.463	981.926	716.781	662.969	2457.283	1085.550	826.518	772.000	1291.622
1902	1071.955	891.980	1149.425	821.796	926.815	739.878	624.406	2401.517	1052.050	749.704	737.535	1320.730
1903	1178.250	917.157	1334.850	833.204	896.185	754.537	647.719	2298.533	1031.950	838.593	1064.326	1339.270
1904	1238.273	922.490	1354.950	830.500	866.889	749.049	641.031	2270.967	1026.800	861.111	1185.884	1303.568
1905	1263.295	957.373	1375.825	803.333	843.148	714.927	652.094	2152.617	1013.675	1020.482	1257.279	1302.568
1906	1290.864	989.059	1429.350	809.537	824.537	720.756	642.219	2126.250	1016.775	1266.667	1326.186	1306.649
1907	1183.364	907.529	1293.400	777.222	763.963	688.683	631.906	2069.450	975.975	1200.444	1187.279	1237.081
1908	1146.477	896.804	1217.650	815.482	727.593	683.366	634.219	1946.717	957.350	1154.519	1189.558	1166.297
1909	1669.523	987.784	1496.075	816.222	777.796	694.390	657.750	2052.183	1123.275	1970.259	1433.651	1346.486
1910	1786.818	1055.137	1611.200	846.463	800.222	754.585	690.125	2206.617	1163.525	2230.778	1662.512	1505.946
1911	1772.432	1018.431	1744.000	871.833	765.148	774.000	709.844	2132.000	1257.125	2711.185	1963.767	1610.730
1912	1685.068	1032.314	1669.425	856.944	1189.204	836.976	681.719	2072.867	1340.975	2597.333	1865.884	1521.649
1913	1709.114	1114.000	1504.525	819.796	2024.093	983.293	697.031	1970.567	1430.200	2386.333	1733.000	1496.514
1914	1579.023	1006.804	1350.900	744.574	1969.000	900.732	659.750	1854.967	1313.175	2081.037	1522.814	1359.730
1915	1400.705	964.824	1226.100	718.537	1792.481	774.317	626.031	1771.700	1175.975	1812.407	1389.302	1254.595
1916	1248.023	934.275	1125.025	691.426	1787.611	709.415	621.812	1698.117	1222.675	1575.259	1249.395	1192.000
1917	1138.818	856.020	1082.800	653.685	1645.167	706.268	610.188	1644.133	1138.475	1370.926	1160.047	1142.216
1918	1044.727	875.392	1051.700	642.352	1601.778	651.415	582.250	1602.083	1101.400	1204.704	1067.326	1126.514
1919	986.318	848.882	984.675	651.889	1522.796	646.634	577.125	1525.267	1083.850	1031.333	1043.651	1067.189
1920	912.523	838.275	963.600	627.982	1404.778	601.659	558.688	1470.383	1036.025	908.741	909.744	1042.351
1921	882.409	804.941	931.275	636.611	1362.796	590.976	582.531	1412.783	995.725	828.926	868.465	1014.297
1922	819.295	779.765	924.650	637.907	1221.574	606.073	552.531	1304.883	983.250	709.370	801.488	975.487
1923	799.773	767.843	928.150	625.426	1070.056	587.293	562.844	1245.267	950.875	658.667	750.140	1019.000
1924	766.273	763.922	978.400	633.870	992.815	585.951	566.438	1217.617	958.125	620.444	739.186	1015.838
1925	772.818	763.000	1025.075	654.759	923.167	573.000	579.125	1195.517	974.025	576.444	720.116	1047.946
1926	747.273	798.333	974.250	674.518	877.037	563.439	565.125	1158.150	974.250	560.556	695.907	1006.487
1927	762.386	798.235	1061.350	685.389	855.704	588.073	595.469	1344.283	1093.450	558.148	698.581	1027.378
1928	885.614	964.941	1300.025	738.407	961.037	798.659	685.406	2436.550	1434.825	674.259	997.977	1220.108
1929	872.955	944.882	1312.950	828.130	908.407	825.317	654.438	2435.900	1294.900	618.074	1018.791	1147.162
1930	834.068	908.373	1384.875	791.889	898.296	844.463	608.312	2361.050	1184.325	571.296	1111.558	1122.541
1931	796.568	889.627	1237.800	760.556	802.907	805.976	562.625	2152.533	1064.700	533.482	1029.163	1067.405
1932	769.864	955.157	1176.125	753.037	774.796	792.488	569.188	2027.283	1005.550	496.963	980.628	1064.514
1933	805.500	1044.529	1273.425	791.130	944.556	887.878	566.750	2047.683	1048.575	519.482	1097.767	1081.135
1934	862.023	1128.373	1334.650	779.426	1008.222	997.341	571.938	1996.550	1062.700	569.259	1455.070	1127.297
1935	868.568	1131.333	1482.275	822.167	984.611	990.854	567.812	1902.133	1034.400	557.667	1374.093	1067.297
1936	902.023	1094.333	1553.250	771.741	961.667	949.878	521.562	1863.300	1051.575	508.481	1308.837	1059.432
1937	853.409	1036.863	1592.600	782.630	909.889	969.854	536.781	1777.617	1045.475	514.630	1321.953	1035.784
1938	854.614	1031.863	1612.175	765.574	853.296	963.439	531.094	1734.500	1018.875	528.593	1332.860	1063.324
1939	826.364	946.294	1426.125	750.204	790.759	875.098	490.250	1622.250	1016.350	504.296	1208.953	1028.054
1940	797.318	916.824	1294.175	741.407	782.482	817.585	496.906	1545.800	976.600	473.889	1105.930	967.216
1941	782.705	878.569	1230.800	753.241	791.074	863.878	471.625	1468.650	968.275	468.185	1048.186	973.081
1942	819.205	944.451	1226.500	744.278	842.907	821.707	474.000	1453.117	971.100	459.370	1015.023	964.162
1943	1055.136	1109.863	1238.600	761.389	1848.037	984.781	513.750	1455.400	1434.900	491.444	1009.628	1078.730
1944	1667.273	1139.667	1215.950	778.259	2063.426	968.000	536.219	1405.817	1743.375	498.889	968.465	1155.000
1945	1628.000	1032.529	1132.150	755.648	1849.426	879.610	555.094	1320.717	1579.450	488.963	905.930	1097.568
1946	1458.500	1008.216	1083.475	715.778	1700.667	830.902	582.562	1276.433	1394.500	457.111	860.581	1062.946
1947	1280.295	937.353	1055.575	699.315	1644.389	815.585	626.906	1208.300	1252.400	447.741	800.977	1000.622
1948	1219.114	897.804	1020.000	674.018	1584.333	759.439	643.062	1156.317	1167.300	430.407	769.465	1013.054
1949	1153.318	863.902	983.325	663.407	1452.148	704.878	655.625	1225.017	1110.800	446.296	713.093	966.351
1950	1076.068	862.804	961.925	669.000	1331.667	692.537	668.625	1204.267	1086.675	421.889	683.395	958.135
1951	1006.955	835.686	963.225	661.037	1199.574	649.805	616.375	1162.467	1059.550	431.333	656.512	957.541
1952	932.955	792.706	965.175	651.759	1114.278	643.732	624.000	1134.750	1034.025	433.667	627.605	970.135
1953	907.727	821.706	988.275	648.741	1050.944	607.488	646.719	1217.650	1104.050	474.444	633.465	989.784
1954	932.682	832.647	1052.975	679.796	1003.018	629.390	671.875	1292.517	1109.175	492.148	625.884	1072.784
1955	929.182	847.667	1178.600	692.148	964.833	619.073	634.188	1294.483	1128.725	490.630	625.070	1111.135
1956	883.659	812.294	1132.275	671.093	854.426	578.805	604.781	1203.717	1058.350	477.667	588.488	1109.892
1957	844.977	791.471	1070.075	641.667	799.833	566.707	639.938	1129.417	1000.575	458.222	583.930	1044.378
1958	864.841	825.373	1075.675	996.944	890.074	635.610	697.875	1307.933	1113.700	487.852	626.930	1088.595
1959	986.932	1011.373	1308.925	2084.611	988.907	706.366	718.125	1491.100	1282.025	507.074	659.977	1175.108
1960	935.386	1040.412	1335.425	2149.500	949.907	705.244	720.281	1399.583	1236.475	512.037	638.302	1128.243
1961	1104.750	1271.706	1731.525	2304.500	984.111	889.195	741.094	1461.000	1442.850	554.074	676.628	1214.324
1962	1181.909	1218.588	1869.825	2383.611	923.500	994.244	817.531	1393.233	1357.325	562.148	722.023	1282.135
1963	1072.841	1085.667	1729.675	2236.463	851.296	884.219	757.531	1295.000	1423.750	557.852	675.512	1246.730
1964	951.068	1046.216	1546.075	2005.352	791.500	950.902	741.375	1178.167	1375.800	529.370	656.442	1190.405
1965	1022.205	1287.216	1693.800	2410.963	798.685	1037.195	785.812	1208.333	1604.650	531.037	683.000	1261.676
1966	980.727	1280.823	1584.900	2412.519	775.796	1022.756	760.250	1187.383	1520.600	495.889	674.698	1216.486
1967	896.182	1212.392	1441.075	2273.519	762.074	932.000	709.156	1102.850	1371.450	484.556	637.465	1130.811
1968	841.409	1169.961	1295.200	2032.722	729.648	851.049	653.812	1095.550	1308.100	457.815	605.721	1112.459
1969	853.250	1120.608	1217.225	1857.611	736.426	823.171	651.844	1099.750	1464.025	457.704	601.488	1081.243
1970	834.159	1103.804	1245.125	2016.019	753.593	770.366	611.250	1068.200	1430.725	473.259	600.070	1044.432
1971	870.250	1134.039	1361.400	2066.074	758.759	869.951	600.281	1092.217	1719.550	485.111	586.953	1062.568
1972	854.068	1099.490	1313.000	2068.167	730.722	847.317	575.906	1071.117	1732.375	447.815	593.465	1056.622
1973	902.818	1282.275	1398.825	2020.500	1595.056	954.098	612.562	1138.650	2152.825	494.519	607.326	1178.838
1974	999.000	1408.275	1312.950	1778.815	2337.648	1072.976	638.781	1148.800	2192.600	467.815	613.698	1216.514
1975	994.977	1295.745	1206.275	1540.815	2183.593	1024.732	649.719	1078.200	1891.500	462.074	610.721	1137.595
1976	1040.250	1295.098	1172.200	1394.685	2357.370	979.317	659.031	1150.233	2021.600	483.259	635.372	1170.595
1977	1296.977	2294.216	1378.400	1444.556	3227.167	1064.634	717.938	1536.883	3107.625	589.963	738.116	1490.216
1978	1362.318	2606.412	1476.525	1397.259	2589.278	921.390	605.094	1981.983	3667.975	541.741	734.488	1914.081
1979	1534.864	2892.667	1490.475	1322.593	2814.056	1015.439	622.969	1947.050	3577.250	565.185	746.349	1897.378
1980	1455.568	2736.765	1456.900	1182.944	2650.870	1051.073	655.062	1876.267	3275.725	596.222	765.186	1918.027
1981	1465.295	1918.333	1588.425	1056.259	1749.870	763.244	594.562	2075.233	3288.700	609.222	774.465	2278.838
1982	1437.682	1578.569	1643.575	930.574	1478.981	677.683	591.906	2370.133	3134.575	668.630	795.814	2345.811
1983	1340.682	1428.902	1665.550	889.852	1350.593	648.732	584.406	2678.217	2843.525	663.778	802.953	2348.378
1984	1361.705	1854.177	1531.825	977.982	1802.407	716.805	647.875	2789.683	2643.550	670.222	825.395	2248.838
1985	1325.000	2380.059	1445.375	990.204	2467.796	981.366	947.719	2522.050	2382.450	699.111	888.256	1741.973
1986	1281.932	2286.961	1400.200	947.537	2370.944	922.024	877.219	2507.983	2259.875	669.778	850.791	1767.297
1987	1226.614	2262.255	1349.000	1181.037	2713.852	1097.463	1332.781	2151.700	2189.925	753.222	881.023	1603.216
1988	1421.727	2473.843	1528.125	1474.907	2894.148	1209.829	1579.719	2495.383	2342.200	926.630	939.721	1808.135
1989	1601.864	2565.235	1662.825	1823.296	2929.093	1250.219	1495.656	2988.483	2700.900	948.370	1046.047	2162.459
1990	1654.500	2528.294	1740.675	1963.630	2792.667	1221.073	1642.656	2906.200	2900.975	934.963	1061.209	2156.270
1991	1560.886	2288.373	1740.525	1892.704	2383.389	1189.171	1731.281	2698.050	2984.750	926.741	1058.860	2067.811
1992	1463.841	1945.412	1869.950	1482.889	1734.704	926.634	1020.812	2845.383	2955.950	683.704	946.465	2477.135
1993	1384.409	1875.647	1724.625	1745.685	1810.852	1044.829	1665.156	2263.867	2675.575	787.778	1021.419	1934.189
1994	1426.341	1841.686	1701.325	1871.593	1748.130	1071.439	1990.375	2113.033	2756.325	878.185	1024.581	1863.432
1995	1496.364	1861.706	1829.050	2013.778	1746.926	1080.732	2098.094	2154.350	2942.400	842.222	1024.581	1891.216
1996	1494.136	1776.333	1788.100	2088.463	1642.148	1079.829	2211.312	2052.900	2718.650	859.333	1027.186	1843.730
1997	1499.159	1829.745	1808.125	2231.037	1690.222	1071.829	2260.469	2104.733	2702.600	896.704	1052.070	1827.784
1998	1528.841	1791.980	1920.000	2311.963	1699.685	1054.683	2409.656	2030.650	2729.325	914.630	1034.093	1745.135
1999	1569.545	1835.059	1936.600	2471.019	1683.685	1072.854	2491.875	2011.350	2635.475	930.556	1082.814	1818.270
2000	1662.250	2001.333	1985.375	2564.759	1795.796	1076.219	2261.562	2118.450	2725.225	951.667	1076.930	1985.838
2001	1783.455	2098.451	1963.325	2744.926	1755.685	1054.756	2488.750	2045.483	2590.100	980.518	1103.279	2109.000
2002	1632.705	1994.118	1956.950	2585.500	1562.685	1063.951	2249.531	2025.767	2551.450	919.704	1095.209	2218.973
2003	1719.682	2211.922	2044.425	2738.667	1974.574	1082.049	2619.844	1841.933	2472.900	987.296	1059.140	2043.243
2004	1636.432	2006.392	2076.750	2554.333	3524.833	1041.219	2176.781	1854.517	2591.700	881.074	1069.419	2215.594
2005	1546.545	1749.765	1949.450	2152.185	3716.963	1013.829	1832.281	1734.050	2576.775	772.741	993.233	2273.513
2006	1397.159	1446.373	1780.625	1671.778	3514.444	961.244	1451.438	1579.067	2357.750	670.222	849.558	2173.270
2007	1222.727	1250.098	1645.625	1355.315	3210.852	845.049	1170.531	1429.550	2043.425	587.259	755.349	2016.649
2008	1067.818	1098.294	1585.050	1204.519	2991.537	763.512	1034.375	1305.883	1797.900	518.741	675.674	1929.514
2009	965.500	1045.765	1450.800	1102.556	2804.463	701.146	958.688	1243.600	1600.275	490.333	619.581	1830.595
2010	916.045	942.922	1347.950	1015.944	2671.944	655.781	877.969	1181.700	1479.375	455.074	571.953	1760.676
2011	853.159	871.647	1258.875	948.111	2585.630	611.951	829.156	1141.517	1346.025	439.111	544.233	1693.757
2012	821.295	873.765	1247.500	926.944	2578.167	606.902	802.656	1136.983	1299.525	439.481	542.698	1604.892
2013	821.568	836.098	1308.650	873.963	2408.074	605.366	745.469	1111.917	1223.075	425.148	527.023	1575.243
2014	813.386	860.490	1536.525	837.482	2125.907	600.341	715.000	1161.983	1165.600	408.185	529.047	1661.054
2015	826.682	870.588	1536.750	745.444	2015.815	520.463	575.156	1376.783	1194.550	404.259	520.512	2120.541
2016	939.273	893.824	1540.750	760.018	2123.685	494.537	532.875	1550.717	1197.000	403.481	539.256	2203.676
2017	1034.273	943.510	1693.050	845.315	2269.611	574.634	588.344	1407.717	1173.500	445.444	576.093	1977.649
2018	1240.773	982.569	1711.375	885.796	2152.204	636.463	639.750	1505.583	1210.175	500.593	604.163	2019.135
2019	1560.386	1114.412	1779.775	994.296	2169.241	712.317	690.000	2414.833	1488.425	550.518	702.023	2161.054
2020	1474.068	1107.373	1729.325	1005.352	2139.278	763.781	753.938	2562.867	1494.675	572.482	732.233	2179.378
2021	1249.250	1018.686	1584.375	942.667	1984.778	725.146	693.281	2463.700	1370.450	531.518	673.581	2135.027
2022	1173.932	990.039	1513.925	915.018	1838.630	710.488	691.312	2291.367	1281.825	496.889	667.767	2048.432
2023	1118.455	968.686	1445.725	908.722	1645.981	664.146	651.656	2194.933	1212.000	482.481	649.070	2010.892
2024	1046.545	944.922	1388.325	885.815	1489.963	660.463	671.969	2038.733	1161.900	476.704	640.233	1877.459
2025	958.045	893.333	1311.250	857.241	1314.130	641.463	615.812	1882.833	1085.025	448.037	630.256	1817.595
2026	930.023	869.157	1292.750	846.537	1208.407	623.512	613.094	1711.050	1051.850	455.111	613.721	1764.622
2027	957.727	856.608	1266.200	860.648	1157.130	643.000	616.469	1619.467	1076.450	467.556	631.419	1739.541
2028	944.295	872.412	1257.750	828.704	1129.333	637.488	623.094	1583.767	1078.975	453.074	631.023	1746.216
2029	979.727	822.922	1205.450	838.352	1064.167	627.781	618.938	1499.000	1077.625	450.259	648.698	1729.568
2030	966.568	841.745	1183.675	812.000	1022.870	630.268	611.594	1491.417	1100.400	442.370	651.070	1672.378
2031	974.136	846.235	1175.550	803.148	968.444	640.610	595.625	1404.950	1090.250	463.037	633.628	1681.432
2032	955.364	841.549	1159.200	799.722	909.426	638.024	610.344	1412.983	1130.775	444.963	638.628	1699.541
2033	968.932	902.373	1160.000	808.204	1044.537	638.585	596.406	1347.583	1288.325	449.148	656.093	1694.216
2034	1096.477	1202.588	1198.000	839.963	2460.352	739.024	647.406	1456.283	2239.500	509.037	710.744	1840.595
2035	1381.273	1241.529	1173.900	831.889	2905.222	777.951	679.406	1492.367	2606.800	527.370	713.372	1866.054
2036	1453.023	1100.941	1121.800	789.148	2817.481	741.366	637.219	1395.933	2366.075	481.407	664.186	1813.135
2037	1394.523	986.882	1071.175	747.889	2562.944	685.171	631.875	1260.700	2080.200	480.704	626.558	1691.649
2038	1216.159	935.157	1038.650	704.667	2434.370	633.610	616.938	1190.100	1809.000	430.185	576.488	1549.730
2039	1063.636	864.706	960.350	693.482	2221.278	602.171	611.875	1143.817	1594.950	435.926	554.419	1521.027
2040	971.841	834.725	960.450	662.167	2009.037	560.634	609.438	1083.117	1438.425	406.963	525.977	1475.811
2041	915.409	808.765	948.450	661.482	1849.907	572.707	575.656	1067.600	1325.550	423.370	531.930	1442.514
2042	867.773	796.294	943.050	643.926	1736.074	562.707	610.750	1048.217	1261.075	427.296	515.186	1382.676
2043	817.432	755.588	921.675	624.611	1548.481	514.927	572.188	1019.767	1176.900	412.222	506.860	1349.892
2044	781.455	737.941	891.375	622.704	1421.833	506.902	558.000	1005.633	1134.375	390.556	498.256	1266.568
2045	743.068	743.020	889.000	621.018	1268.981	500.293	564.406	968.117	1058.125	394.222	499.581	1244.486
2046	714.409	728.961	884.425	621.796	1155.333	510.634	559.000	978.133	1020.075	376.370	495.372	1182.946
2047	726.068	744.824	853.450	618.259	1104.074	514.463	545.344	968.667	995.200	394.519	502.023	1164.081
2048	734.523	743.804	881.825	620.926	1001.796	512.195	544.312	1039.067	1007.450	379.852	500.233	1161.216
2049	961.500	929.980	1107.575	704.259	1191.389	620.317	618.812	2798.467	1357.350	444.852	596.814	1606.676
2050	1127.432	1092.510	1187.650	948.963	1396.593	835.293	884.781	3662.517	1848.375	586.370	742.512	1646.405
2051	1233.205	1175.510	1201.750	1184.593	1489.000	942.049	1221.094	3385.150	1928.525	671.370	857.512	1551.297
2052	1191.386	1113.765	1270.500	1088.148	1315.981	903.732	1024.312	3373.350	1817.125	647.296	845.674	1707.459
